feature_index,feature,block,kind,x_grid,y_grid,z_grid,x_angstrom,y_angstrom,z_angstrom,radius_angstrom,fulltrain_coefficient,fulltrain_nonzero,outer_selection_frequency,outer_coefficient_mean,outer_coefficient_median_all,outer_coefficient_p16,outer_coefficient_p84,outer_coefficient_median_when_selected,outer_sign_consistency_when_selected,outer_dominant_sign,training_centered_effect_rms_kcal_mol,training_centered_effect_mean_abs_kcal_mol,training_centered_effect_max_abs_kcal_mol,stability_weighted_abs_coefficient
86,"electronic:grid:(1, 3, -1)",electronic,grid,1.0,3.0,-1.0,1.058354421806,3.1750632654179998,-1.058354421806,3.510164512344035,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
87,"electronic:grid:(1, 3, 1)",electronic,grid,1.0,3.0,1.0,1.058354421806,3.1750632654179998,1.058354421806,3.510164512344035,0.0066043989007900546,True,0.7590361445783133,0.011477587585489281,0.009075126043671727,0.0,0.023086842415506306,0.012455919468455765,1.0,positive,0.01295789170804903,0.011207235503389128,0.032843038604316005,0.005012977478912933
88,"electronic:grid:(1, 3, 2)",electronic,grid,1.0,3.0,2.0,1.058354421806,3.1750632654179998,2.116708843612,3.9599996401752833,-0.016788987482491406,True,0.8313253012048193,-0.014036589290019755,-0.013380376528992764,-0.02389360861204425,-5.158911440507704e-05,-0.016877704173327717,1.0,negative,0.04534154249266388,0.037015131552803726,0.09463495760287584,0.01395711007580611
89,"electronic:grid:(1, 3, 3)",electronic,grid,1.0,3.0,3.0,1.058354421806,3.1750632654179998,3.1750632654179998,4.613259971101774,0.0,False,0.024096385542168676,0.00014417751021727755,0.0,0.0,0.0,0.005983366674017019,1.0,positive,0.0,0.0,0.0,0.0
90,"electronic:grid:(2, 1, -2)",electronic,grid,2.0,1.0,-2.0,2.116708843612,1.058354421806,-2.116708843612,3.1750632654179998,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
91,"electronic:grid:(2, 1, -1)",electronic,grid,2.0,1.0,-1.0,2.116708843612,1.058354421806,-1.058354421806,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
92,"electronic:grid:(2, 1, 1)",electronic,grid,2.0,1.0,1.0,2.116708843612,1.058354421806,1.058354421806,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
93,"electronic:grid:(2, 1, 2)",electronic,grid,2.0,1.0,2.0,2.116708843612,1.058354421806,2.116708843612,3.1750632654179998,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
94,"electronic:grid:(2, 1, 3)",electronic,grid,2.0,1.0,3.0,2.116708843612,1.058354421806,3.1750632654179998,3.9599996401752833,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
95,"electronic:grid:(2, 2, -2)",electronic,grid,2.0,2.0,-2.0,2.116708843612,2.116708843612,-2.116708843612,3.6662472619663484,0.10646916830352118,True,0.9879518072289156,0.10544884300011534,0.10737406238325721,0.09032051114650985,0.11939187405686115,0.1074020382712464,1.0,positive,0.18769624351925984,0.15730078608309694,0.632098687077528,0.10518640723962333
96,"electronic:grid:(2, 2, -1)",electronic,grid,2.0,2.0,-1.0,2.116708843612,2.116708843612,-1.058354421806,3.1750632654179998,0.049190155924663644,True,0.9518072289156626,0.04759319251607555,0.050064991324085886,0.026075648667884956,0.06493739471551853,0.050797109413146004,1.0,positive,0.11242467142638703,0.09218126833408258,0.1906806252297382,0.04681954600058347
97,"electronic:grid:(2, 2, 1)",electronic,grid,2.0,2.0,1.0,2.116708843612,2.116708843612,1.058354421806,3.1750632654179998,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
98,"electronic:grid:(2, 2, 2)",electronic,grid,2.0,2.0,2.0,2.116708843612,2.116708843612,2.116708843612,3.6662472619663484,0.0,False,0.060240963855421686,0.0027771103870016627,0.0,0.0,0.0,0.030584254147241696,1.0,positive,0.0,0.0,0.0,0.0
99,"electronic:grid:(2, 2, 3)",electronic,grid,2.0,2.0,3.0,2.116708843612,2.116708843612,3.1750632654179998,4.363707070445645,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
100,"electronic:grid:(2, 3, -2)",electronic,grid,2.0,3.0,-2.0,2.116708843612,3.1750632654179998,-2.116708843612,4.363707070445645,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
101,"electronic:grid:(2, 3, -1)",electronic,grid,2.0,3.0,-1.0,2.116708843612,3.1750632654179998,-1.058354421806,3.9599996401752833,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
102,"electronic:grid:(2, 3, 1)",electronic,grid,2.0,3.0,1.0,2.116708843612,3.1750632654179998,1.058354421806,3.9599996401752833,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
103,"electronic:grid:(2, 3, 2)",electronic,grid,2.0,3.0,2.0,2.116708843612,3.1750632654179998,2.116708843612,4.363707070445645,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
104,"electronic:grid:(2, 3, 3)",electronic,grid,2.0,3.0,3.0,2.116708843612,3.1750632654179998,3.1750632654179998,4.9641222595176755,0.013946782314889153,True,0.8554216867469879,0.021468636846624502,0.01896437075040438,0.003166871602618384,0.03541536784016078,0.021006001572038305,1.0,positive,0.01504835672101291,0.01139115627137792,0.06919410347486331,0.01193038005249554
105,"electrostatic:grid:(-5, 1, -2)",electrostatic,grid,-5.0,1.0,-2.0,-5.291772109029999,1.058354421806,-2.116708843612,5.796845906584836,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
106,"electrostatic:grid:(-5, 1, -1)",electrostatic,grid,-5.0,1.0,-1.0,-5.291772109029999,1.058354421806,-1.058354421806,5.499370892949523,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
107,"electrostatic:grid:(-5, 1, 1)",electrostatic,grid,-5.0,1.0,1.0,-5.291772109029999,1.058354421806,1.058354421806,5.499370892949523,-0.04225359811743628,True,1.0,-0.040481320607992144,-0.04227563337109518,-0.046236429310949,-0.0326511971161012,-0.04227563337109518,1.0,negative,0.13339423875527548,0.09545412228067382,0.48600800491950247,0.04225359811743628
108,"electrostatic:grid:(-5, 1, 2)",electrostatic,grid,-5.0,1.0,2.0,-5.291772109029999,1.058354421806,2.116708843612,5.796845906584836,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
109,"electrostatic:grid:(-5, 1, 3)",electrostatic,grid,-5.0,1.0,3.0,-5.291772109029999,1.058354421806,3.1750632654179998,6.26130919820056,-0.0,False,0.07228915662650602,-0.000882161748304193,0.0,0.0,-0.0,-0.008240620086376643,1.0,negative,0.0,0.0,0.0,0.0
110,"electrostatic:grid:(-5, 2, -2)",electrostatic,grid,-5.0,2.0,-2.0,-5.291772109029999,2.116708843612,-2.116708843612,6.0797832783051,0.0,False,0.25301204819277107,0.0014826301887496572,0.0,0.0,0.0024346560626845306,0.004508584009825176,1.0,positive,0.0,0.0,0.0,0.0
111,"electrostatic:grid:(-5, 2, -1)",electrostatic,grid,-5.0,2.0,-1.0,-5.291772109029999,2.116708843612,-1.058354421806,5.796845906584836,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
112,"electrostatic:grid:(-5, 2, 1)",electrostatic,grid,-5.0,2.0,1.0,-5.291772109029999,2.116708843612,1.058354421806,5.796845906584836,0.0,False,0.012048192771084338,-2.8688640032836812e-05,0.0,0.0,0.0,-0.0023811571227254553,1.0,negative,0.0,0.0,0.0,0.0
113,"electrostatic:grid:(-5, 2, 2)",electrostatic,grid,-5.0,2.0,2.0,-5.291772109029999,2.116708843612,2.116708843612,6.0797832783051,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
114,"electrostatic:grid:(-5, 2, 3)",electrostatic,grid,-5.0,2.0,3.0,-5.291772109029999,2.116708843612,3.1750632654179998,6.52413481788504,-0.006341104320468396,True,0.7951807228915663,-0.008042238923074763,-0.00634704145583215,-0.013619794270399915,-0.0,-0.007339684533921028,1.0,negative,0.00889428854747322,0.004309927233879177,0.05162747520730469,0.005042323917480893
115,"electrostatic:grid:(-5, 3, -2)",electrostatic,grid,-5.0,3.0,-2.0,-5.291772109029999,3.1750632654179998,-2.116708843612,6.52413481788504,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
116,"electrostatic:grid:(-5, 3, -1)",electrostatic,grid,-5.0,3.0,-1.0,-5.291772109029999,3.1750632654179998,-1.058354421806,6.26130919820056,0.018749744982629324,True,0.9518072289156626,0.017418050215057226,0.018550830236925442,0.016770481912306127,0.019791104590746764,0.018714317830083333,1.0,positive,0.06344029909595814,0.050590148586096305,0.3244942892484081,0.017846142814791764
117,"electrostatic:grid:(-5, 3, 1)",electrostatic,grid,-5.0,3.0,1.0,-5.291772109029999,3.1750632654179998,1.058354421806,6.26130919820056,0.0,False,0.0963855421686747,0.001027702565774929,0.0,0.0,0.0,0.012151678241500645,1.0,positive,0.0,0.0,0.0,0.0
118,"electrostatic:grid:(-5, 3, 2)",electrostatic,grid,-5.0,3.0,2.0,-5.291772109029999,3.1750632654179998,2.116708843612,6.52413481788504,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
119,"electrostatic:grid:(-5, 3, 3)",electrostatic,grid,-5.0,3.0,3.0,-5.291772109029999,3.1750632654179998,3.1750632654179998,6.940094057916033,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
120,"electrostatic:grid:(-4, 1, -2)",electrostatic,grid,-4.0,1.0,-2.0,-4.233417687224,1.058354421806,-2.116708843612,4.849989250017216,-0.0,False,0.012048192771084338,0.00016487590029928367,0.0,0.0,0.0,0.013684699724840545,1.0,positive,0.0,0.0,0.0,0.0
121,"electrostatic:grid:(-4, 1, -1)",electrostatic,grid,-4.0,1.0,-1.0,-4.233417687224,1.058354421806,-1.058354421806,4.490217531346741,0.0,False,0.012048192771084338,2.8641938548646477e-05,0.0,0.0,0.0,0.0023772808995376577,1.0,positive,0.0,0.0,0.0,0.0
122,"electrostatic:grid:(-4, 1, 1)",electrostatic,grid,-4.0,1.0,1.0,-4.233417687224,1.058354421806,1.058354421806,4.490217531346741,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
123,"electrostatic:grid:(-4, 1, 2)",electrostatic,grid,-4.0,1.0,2.0,-4.233417687224,1.058354421806,2.116708843612,4.849989250017216,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
124,"electrostatic:grid:(-4, 1, 3)",electrostatic,grid,-4.0,1.0,3.0,-4.233417687224,1.058354421806,3.1750632654179998,5.396569849086003,-0.0,False,0.04819277108433735,-0.00020451490942619355,0.0,0.0,-0.0,-0.0016282266911466273,1.0,negative,0.0,0.0,0.0,0.0
125,"electrostatic:grid:(-4, 2, -2)",electrostatic,grid,-4.0,2.0,-2.0,-4.233417687224,2.116708843612,-2.116708843612,5.184856600886035,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
126,"electrostatic:grid:(-4, 2, -1)",electrostatic,grid,-4.0,2.0,-1.0,-4.233417687224,2.116708843612,-1.058354421806,4.849989250017216,0.0,False,0.14457831325301204,0.0002460702453903865,0.0,0.0,0.0,0.0012810463976978168,1.0,positive,0.0,0.0,0.0,0.0
127,"electrostatic:grid:(-4, 2, 1)",electrostatic,grid,-4.0,2.0,1.0,-4.233417687224,2.116708843612,1.058354421806,4.849989250017216,0.0,False,0.03614457831325301,0.0002520399301100372,0.0,0.0,0.0,0.005004946391221638,1.0,positive,0.0,0.0,0.0,0.0
128,"electrostatic:grid:(-4, 2, 2)",electrostatic,grid,-4.0,2.0,2.0,-4.233417687224,2.116708843612,2.116708843612,5.184856600886035,-0.0,False,0.012048192771084338,-0.0002860373632357787,0.0,0.0,-0.0,-0.023741101148569633,1.0,negative,0.0,0.0,0.0,0.0
129,"electrostatic:grid:(-4, 2, 3)",electrostatic,grid,-4.0,2.0,3.0,-4.233417687224,2.116708843612,3.1750632654179998,5.699412985784857,-0.0,False,0.024096385542168676,-0.00038816778145981805,0.0,0.0,-0.0,-0.01610896293058245,1.0,negative,0.0,0.0,0.0,0.0
130,"electrostatic:grid:(-4, 3, -2)",electrostatic,grid,-4.0,3.0,-2.0,-4.233417687224,3.1750632654179998,-2.116708843612,5.699412985784857,0.0,False,0.024096385542168676,0.00024129597386490293,0.0,0.0,0.0,0.010013782915393472,1.0,positive,0.0,0.0,0.0,0.0
131,"electrostatic:grid:(-4, 3, -1)",electrostatic,grid,-4.0,3.0,-1.0,-4.233417687224,3.1750632654179998,-1.058354421806,5.396569849086003,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
132,"electrostatic:grid:(-4, 3, 1)",electrostatic,grid,-4.0,3.0,1.0,-4.233417687224,3.1750632654179998,1.058354421806,5.396569849086003,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
133,"electrostatic:grid:(-4, 3, 2)",electrostatic,grid,-4.0,3.0,2.0,-4.233417687224,3.1750632654179998,2.116708843612,5.699412985784857,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
134,"electrostatic:grid:(-4, 3, 3)",electrostatic,grid,-4.0,3.0,3.0,-4.233417687224,3.1750632654179998,3.1750632654179998,6.171213721247598,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
135,"electrostatic:grid:(-3, 1, -2)",electrostatic,grid,-3.0,1.0,-2.0,-3.1750632654179998,1.058354421806,-2.116708843612,3.9599996401752833,-0.0,False,0.024096385542168676,2.379607408115045e-05,0.0,0.0,0.0,0.0009875370743677437,1.0,positive,0.0,0.0,0.0,0.0
136,"electrostatic:grid:(-3, 1, -1)",electrostatic,grid,-3.0,1.0,-1.0,-3.1750632654179998,1.058354421806,-1.058354421806,3.510164512344035,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
137,"electrostatic:grid:(-3, 1, 1)",electrostatic,grid,-3.0,1.0,1.0,-3.1750632654179998,1.058354421806,1.058354421806,3.510164512344035,-0.019493161114716235,True,0.9397590361445783,-0.016550199921131027,-0.018819251576394996,-0.022258145136938495,-0.010163021152108879,-0.01909454503207788,1.0,negative,0.07023397127473385,0.059670827612073846,0.17312073111595772,0.018318874300576705
138,"electrostatic:grid:(-3, 1, 2)",electrostatic,grid,-3.0,1.0,2.0,-3.1750632654179998,1.058354421806,2.116708843612,3.9599996401752833,-0.0,False,0.08433734939759036,-0.00031686859380066786,0.0,0.0,0.0,-0.001932394670323565,1.0,negative,0.0,0.0,0.0,0.0
139,"electrostatic:grid:(-3, 1, 3)",electrostatic,grid,-3.0,1.0,3.0,-3.1750632654179998,1.058354421806,3.1750632654179998,4.613259971101774,0.17898466757238093,True,1.0,0.17828383559993488,0.179602066411549,0.1728596838865039,0.18385239274847565,0.179602066411549,1.0,positive,0.6514057339353394,0.5219615198578824,1.9410648976205582,0.17898466757238093
140,"electrostatic:grid:(-3, 2, -2)",electrostatic,grid,-3.0,2.0,-2.0,-3.1750632654179998,2.116708843612,-2.116708843612,4.363707070445645,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
141,"electrostatic:grid:(-3, 2, -1)",electrostatic,grid,-3.0,2.0,-1.0,-3.1750632654179998,2.116708843612,-1.058354421806,3.9599996401752833,-0.05188244452701512,True,0.963855421686747,-0.04659286711368313,-0.048643588211727116,-0.05488715236021053,-0.039148135099039735,-0.04901007391390258,1.0,negative,0.09467182589293843,0.0779634975554937,0.23776418924057022,0.05000717544772541
142,"electrostatic:grid:(-3, 2, 1)",electrostatic,grid,-3.0,2.0,1.0,-3.1750632654179998,2.116708843612,1.058354421806,3.9599996401752833,-0.01415235901691231,True,0.9036144578313253,-0.018008113015952443,-0.01504525070273752,-0.02783130996732671,-0.007772298366201781,-0.015376425719090137,1.0,negative,0.025131981451568457,0.020940092819334555,0.06375432426658978,0.012788276220101485
143,"electrostatic:grid:(-3, 2, 2)",electrostatic,grid,-3.0,2.0,2.0,-3.1750632654179998,2.116708843612,2.116708843612,4.363707070445645,-0.10136649187499287,True,1.0,-0.09900446870004535,-0.10082408757722108,-0.10620072258626122,-0.08916209320596721,-0.10082408757722108,1.0,negative,0.2740608542829168,0.22373107337591167,0.6556463096975819,0.10136649187499287
144,"electrostatic:grid:(-3, 2, 3)",electrostatic,grid,-3.0,2.0,3.0,-3.1750632654179998,2.116708843612,3.1750632654179998,4.9641222595176755,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
145,"electrostatic:grid:(-3, 3, -2)",electrostatic,grid,-3.0,3.0,-2.0,-3.1750632654179998,3.1750632654179998,-2.116708843612,4.9641222595176755,-0.0,False,0.024096385542168676,-0.00021005915859653116,0.0,0.0,-0.0,-0.008717455081756044,1.0,negative,0.0,0.0,0.0,0.0
146,"electrostatic:grid:(-3, 3, -1)",electrostatic,grid,-3.0,3.0,-1.0,-3.1750632654179998,3.1750632654179998,-1.058354421806,4.613259971101774,-0.0,False,0.6265060240963856,-0.005629771170266302,-0.0012677327941006738,-0.00972130348512052,-0.0,-0.0037207701503967497,1.0,negative,0.0,0.0,0.0,0.0
147,"electrostatic:grid:(-3, 3, 1)",electrostatic,grid,-3.0,3.0,1.0,-3.1750632654179998,3.1750632654179998,1.058354421806,4.613259971101774,-0.04273202339478921,True,0.9879518072289156,-0.037451234934863596,-0.041124455915299674,-0.0439548317343884,-0.029549771901843082,-0.04123218314986839,1.0,negative,0.1481150174745117,0.11349037777316684,0.45267488373141873,0.0422171797394303
148,"electrostatic:grid:(-3, 3, 2)",electrostatic,grid,-3.0,3.0,2.0,-3.1750632654179998,3.1750632654179998,2.116708843612,4.9641222595176755,-0.0,False,0.0963855421686747,-0.0011780726629819075,0.0,0.0,-0.0,-0.011246850255991838,1.0,negative,0.0,0.0,0.0,0.0
149,"electrostatic:grid:(-3, 3, 3)",electrostatic,grid,-3.0,3.0,3.0,-3.1750632654179998,3.1750632654179998,3.1750632654179998,5.499370892949523,0.0,False,0.024096385542168676,0.0007821246489564649,0.0,0.0,0.0,0.03245817293169329,1.0,positive,0.0,0.0,0.0,0.0
150,"electrostatic:grid:(-2, 1, -2)",electrostatic,grid,-2.0,1.0,-2.0,-2.116708843612,1.058354421806,-2.116708843612,3.1750632654179998,-0.005503185709754611,True,0.7590361445783133,-0.005863440285680466,-0.004799655391582962,-0.009730030244985293,-0.0,-0.005373003567997284,1.0,negative,0.015262393557378845,0.013190298798958312,0.04036268696781223,0.004177116864030608
151,"electrostatic:grid:(-2, 1, -1)",electrostatic,grid,-2.0,1.0,-1.0,-2.116708843612,1.058354421806,-1.058354421806,2.5924283004430175,-0.0,False,0.27710843373493976,-0.004301572063373805,0.0,-0.007061547718693523,-0.0,-0.011909819246463586,1.0,negative,0.0,0.0,0.0,0.0
152,"electrostatic:grid:(-2, 1, 1)",electrostatic,grid,-2.0,1.0,1.0,-2.116708843612,1.058354421806,1.058354421806,2.5924283004430175,-0.0,False,0.10843373493975904,-0.0013880616538807014,0.0,0.0,-0.0,-0.010539915335526734,1.0,negative,0.0,0.0,0.0,0.0
153,"electrostatic:grid:(-2, 1, 2)",electrostatic,grid,-2.0,1.0,2.0,-2.116708843612,1.058354421806,2.116708843612,3.1750632654179998,-0.0,False,0.012048192771084338,-1.6598561254691393e-05,0.0,0.0,-0.0,-0.0013776805841393856,1.0,negative,0.0,0.0,0.0,0.0
154,"electrostatic:grid:(-2, 1, 3)",electrostatic,grid,-2.0,1.0,3.0,-2.116708843612,1.058354421806,3.1750632654179998,3.9599996401752833,-0.0,False,0.03614457831325301,-0.00020090193315813764,0.0,0.0,-0.0,0.00441109720544623,0.3333333333333333,positive,0.0,0.0,0.0,0.0
155,"electrostatic:grid:(-2, 2, -2)",electrostatic,grid,-2.0,2.0,-2.0,-2.116708843612,2.116708843612,-2.116708843612,3.6662472619663484,-0.00269835805169208,True,0.7108433734939759,-0.0123643403555018,-0.005154235514063962,-0.02984896346510811,-0.0,-0.00958297917841705,1.0,negative,0.0143376525669253,0.010146703914356521,0.07830018226794166,0.0019181099403594302
156,"electrostatic:grid:(-2, 2, -1)",electrostatic,grid,-2.0,2.0,-1.0,-2.116708843612,2.116708843612,-1.058354421806,3.1750632654179998,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
157,"electrostatic:grid:(-2, 2, 1)",electrostatic,grid,-2.0,2.0,1.0,-2.116708843612,2.116708843612,1.058354421806,3.1750632654179998,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
158,"electrostatic:grid:(-2, 2, 2)",electrostatic,grid,-2.0,2.0,2.0,-2.116708843612,2.116708843612,2.116708843612,3.6662472619663484,-0.04499830473131172,True,0.891566265060241,-0.03380423529218455,-0.04092988451282823,-0.04657192631999713,-0.016662839664078884,-0.043029382220959686,1.0,negative,0.23657805447369282,0.167912412462513,1.314953325838004,0.04011897048333816
159,"electrostatic:grid:(-2, 2, 3)",electrostatic,grid,-2.0,2.0,3.0,-2.116708843612,2.116708843612,3.1750632654179998,4.363707070445645,-0.0,False,0.3373493975903614,-0.002087424634828797,0.0,-0.004672711017910603,-0.0,-0.004530322852415037,1.0,negative,0.0,0.0,0.0,0.0
160,"electrostatic:grid:(-2, 3, -2)",electrostatic,grid,-2.0,3.0,-2.0,-2.116708843612,3.1750632654179998,-2.116708843612,4.363707070445645,0.025041841157287085,True,0.9397590361445783,0.023930134487424443,0.024202851482139756,0.013819971148163768,0.033120303314371935,0.024793675894214565,1.0,positive,0.06506787788697943,0.053061452211765704,0.2011638942109314,0.023533296509257742
161,"electrostatic:grid:(-2, 3, -1)",electrostatic,grid,-2.0,3.0,-1.0,-2.116708843612,3.1750632654179998,-1.058354421806,3.9599996401752833,0.0,False,0.024096385542168676,0.0002438633699735444,0.0,0.0,0.0,0.010120329853902092,1.0,positive,0.0,0.0,0.0,0.0
162,"electrostatic:grid:(-2, 3, 1)",electrostatic,grid,-2.0,3.0,1.0,-2.116708843612,3.1750632654179998,1.058354421806,3.9599996401752833,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
163,"electrostatic:grid:(-2, 3, 2)",electrostatic,grid,-2.0,3.0,2.0,-2.116708843612,3.1750632654179998,2.116708843612,4.363707070445645,0.04937281658351615,True,0.9759036144578314,0.052374212167205676,0.05084356854063488,0.044491552672117574,0.06091684221711818,0.05087507052388512,1.0,positive,0.13136538779967807,0.10839841962318711,0.4019328307782128,0.048183110159816966
164,"electrostatic:grid:(-2, 3, 3)",electrostatic,grid,-2.0,3.0,3.0,-2.116708843612,3.1750632654179998,3.1750632654179998,4.9641222595176755,0.0,False,0.03614457831325301,0.00038369103307903075,0.0,0.0,0.0,0.00949531222684223,1.0,positive,0.0,0.0,0.0,0.0
165,"electrostatic:grid:(-1, 1, -2)",electrostatic,grid,-1.0,1.0,-2.0,-1.058354421806,1.058354421806,-2.116708843612,2.5924283004430175,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
166,"electrostatic:grid:(-1, 1, -1)",electrostatic,grid,-1.0,1.0,-1.0,-1.058354421806,1.058354421806,-1.058354421806,1.8331236309831742,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
167,"electrostatic:grid:(-1, 1, 1)",electrostatic,grid,-1.0,1.0,1.0,-1.058354421806,1.058354421806,1.058354421806,1.8331236309831742,-0.1148877829951909,True,1.0,-0.103560232380039,-0.1105006736938712,-0.12557895718738593,-0.079688437321939,-0.1105006736938712,1.0,negative,0.09769007663254164,0.06830470824617182,0.3843450834712437,0.1148877829951909
168,"electrostatic:grid:(-1, 1, 2)",electrostatic,grid,-1.0,1.0,2.0,-1.058354421806,1.058354421806,2.116708843612,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
169,"electrostatic:grid:(-1, 1, 3)",electrostatic,grid,-1.0,1.0,3.0,-1.058354421806,1.058354421806,3.1750632654179998,3.510164512344035,0.17335446296346524,True,1.0,0.16961330412370762,0.17207310295658182,0.1638651936342972,0.17534552567770695,0.17207310295658182,1.0,positive,0.44393338787596065,0.3306992309453165,1.792729287987188,0.17335446296346524
170,"electrostatic:grid:(-1, 2, -2)",electrostatic,grid,-1.0,2.0,-2.0,-1.058354421806,2.116708843612,-2.116708843612,3.1750632654179998,-0.0,False,0.012048192771084338,-0.00033220288587318625,0.0,0.0,0.0,-0.027572839527474458,1.0,negative,0.0,0.0,0.0,0.0
171,"electrostatic:grid:(-1, 2, -1)",electrostatic,grid,-1.0,2.0,-1.0,-1.058354421806,2.116708843612,-1.058354421806,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
172,"electrostatic:grid:(-1, 2, 1)",electrostatic,grid,-1.0,2.0,1.0,-1.058354421806,2.116708843612,1.058354421806,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
173,"electrostatic:grid:(-1, 2, 2)",electrostatic,grid,-1.0,2.0,2.0,-1.058354421806,2.116708843612,2.116708843612,3.1750632654179998,-0.019898307587084087,True,0.9759036144578314,-0.02192965439484925,-0.02096566320497797,-0.03203225890183736,-0.01515605641914574,-0.021194646739297673,1.0,negative,0.06573688741602508,0.054520255605822514,0.1547850180863146,0.01941883029582905
174,"electrostatic:grid:(-1, 2, 3)",electrostatic,grid,-1.0,2.0,3.0,-1.058354421806,2.116708843612,3.1750632654179998,3.9599996401752833,-0.0,False,0.13253012048192772,-0.0007302079889938821,0.0,0.0,-0.0,-0.004130326814394099,1.0,negative,0.0,0.0,0.0,0.0
175,"electrostatic:grid:(-1, 3, -2)",electrostatic,grid,-1.0,3.0,-2.0,-1.058354421806,3.1750632654179998,-2.116708843612,3.9599996401752833,0.0,False,0.12048192771084337,0.00044224659912454385,0.0,0.0,0.0,0.0023643502107184404,1.0,positive,0.0,0.0,0.0,0.0
