feature_index,feature,block,kind,x_grid,y_grid,z_grid,x_angstrom,y_angstrom,z_angstrom,radius_angstrom,fulltrain_coefficient,fulltrain_nonzero,outer_selection_frequency,outer_coefficient_mean,outer_coefficient_median_all,outer_coefficient_p16,outer_coefficient_p84,outer_coefficient_median_when_selected,outer_sign_consistency_when_selected,outer_dominant_sign,training_centered_effect_rms_kcal_mol,training_centered_effect_mean_abs_kcal_mol,training_centered_effect_max_abs_kcal_mol,stability_weighted_abs_coefficient
177,"electrostatic:grid:(-1, 3, 1)",electrostatic,grid,-1.0,3.0,1.0,-1.058354421806,3.1750632654179998,1.058354421806,3.510164512344035,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
178,"electrostatic:grid:(-1, 3, 2)",electrostatic,grid,-1.0,3.0,2.0,-1.058354421806,3.1750632654179998,2.116708843612,3.9599996401752833,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
179,"electrostatic:grid:(-1, 3, 3)",electrostatic,grid,-1.0,3.0,3.0,-1.058354421806,3.1750632654179998,3.1750632654179998,4.613259971101774,-0.011085269714479816,True,0.9879518072289156,-0.010346852957353304,-0.011109991767406024,-0.012278529511732196,-0.008135936463906415,-0.011130413409777343,1.0,negative,0.034908463846351934,0.01883835729354327,0.26914998273494856,0.010951712248040299
180,"electrostatic:grid:(1, 1, -2)",electrostatic,grid,1.0,1.0,-2.0,1.058354421806,1.058354421806,-2.116708843612,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
181,"electrostatic:grid:(1, 1, -1)",electrostatic,grid,1.0,1.0,-1.0,1.058354421806,1.058354421806,-1.058354421806,1.8331236309831742,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
182,"electrostatic:grid:(1, 1, 1)",electrostatic,grid,1.0,1.0,1.0,1.058354421806,1.058354421806,1.058354421806,1.8331236309831742,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
183,"electrostatic:grid:(1, 1, 2)",electrostatic,grid,1.0,1.0,2.0,1.058354421806,1.058354421806,2.116708843612,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
184,"electrostatic:grid:(1, 1, 3)",electrostatic,grid,1.0,1.0,3.0,1.058354421806,1.058354421806,3.1750632654179998,3.510164512344035,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
185,"electrostatic:grid:(1, 2, -2)",electrostatic,grid,1.0,2.0,-2.0,1.058354421806,2.116708843612,-2.116708843612,3.1750632654179998,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
186,"electrostatic:grid:(1, 2, -1)",electrostatic,grid,1.0,2.0,-1.0,1.058354421806,2.116708843612,-1.058354421806,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
187,"electrostatic:grid:(1, 2, 1)",electrostatic,grid,1.0,2.0,1.0,1.058354421806,2.116708843612,1.058354421806,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
188,"electrostatic:grid:(1, 2, 2)",electrostatic,grid,1.0,2.0,2.0,1.058354421806,2.116708843612,2.116708843612,3.1750632654179998,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
189,"electrostatic:grid:(1, 2, 3)",electrostatic,grid,1.0,2.0,3.0,1.058354421806,2.116708843612,3.1750632654179998,3.9599996401752833,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
190,"electrostatic:grid:(1, 3, -2)",electrostatic,grid,1.0,3.0,-2.0,1.058354421806,3.1750632654179998,-2.116708843612,3.9599996401752833,-0.08136853925838812,True,1.0,-0.0784141775274785,-0.08109909125816253,-0.08878439989259944,-0.06851352121521032,-0.08109909125816253,1.0,negative,0.2080626683438015,0.16225968179389305,0.8074853997205285,0.08136853925838812
191,"electrostatic:grid:(1, 3, -1)",electrostatic,grid,1.0,3.0,-1.0,1.058354421806,3.1750632654179998,-1.058354421806,3.510164512344035,0.023153301385399755,True,0.9759036144578314,0.02822117701984464,0.024564197165151715,0.015162893129981031,0.04013000364827791,0.024688029638498775,1.0,positive,0.045756519559550034,0.03231811137429097,0.13287603949889518,0.022595390508643134
192,"electrostatic:grid:(1, 3, 1)",electrostatic,grid,1.0,3.0,1.0,1.058354421806,3.1750632654179998,1.058354421806,3.510164512344035,0.09907994660628787,True,1.0,0.09306927649370098,0.0959755217136919,0.08503681031925675,0.10282120312823408,0.0959755217136919,1.0,positive,0.18919716075208357,0.1318152259872316,0.5649480748250286,0.09907994660628787
193,"electrostatic:grid:(1, 3, 2)",electrostatic,grid,1.0,3.0,2.0,1.058354421806,3.1750632654179998,2.116708843612,3.9599996401752833,-0.0,False,0.012048192771084338,-0.0008898710558337878,0.0,0.0,-0.0,-0.07385929763420439,1.0,negative,0.0,0.0,0.0,0.0
194,"electrostatic:grid:(1, 3, 3)",electrostatic,grid,1.0,3.0,3.0,1.058354421806,3.1750632654179998,3.1750632654179998,4.613259971101774,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
195,"electrostatic:grid:(2, 1, -2)",electrostatic,grid,2.0,1.0,-2.0,2.116708843612,1.058354421806,-2.116708843612,3.1750632654179998,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
196,"electrostatic:grid:(2, 1, -1)",electrostatic,grid,2.0,1.0,-1.0,2.116708843612,1.058354421806,-1.058354421806,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
197,"electrostatic:grid:(2, 1, 1)",electrostatic,grid,2.0,1.0,1.0,2.116708843612,1.058354421806,1.058354421806,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
198,"electrostatic:grid:(2, 1, 2)",electrostatic,grid,2.0,1.0,2.0,2.116708843612,1.058354421806,2.116708843612,3.1750632654179998,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
199,"electrostatic:grid:(2, 1, 3)",electrostatic,grid,2.0,1.0,3.0,2.116708843612,1.058354421806,3.1750632654179998,3.9599996401752833,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
200,"electrostatic:grid:(2, 2, -2)",electrostatic,grid,2.0,2.0,-2.0,2.116708843612,2.116708843612,-2.116708843612,3.6662472619663484,0.06584460412372019,True,0.963855421686747,0.06375446242567427,0.06476568032821606,0.04172618410814489,0.08107360249428683,0.06609161912039008,1.0,positive,0.05696470095148112,0.040712757994575806,0.22295759268131932,0.06346467867346524
201,"electrostatic:grid:(2, 2, -1)",electrostatic,grid,2.0,2.0,-1.0,2.116708843612,2.116708843612,-1.058354421806,3.1750632654179998,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
202,"electrostatic:grid:(2, 2, 1)",electrostatic,grid,2.0,2.0,1.0,2.116708843612,2.116708843612,1.058354421806,3.1750632654179998,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
203,"electrostatic:grid:(2, 2, 2)",electrostatic,grid,2.0,2.0,2.0,2.116708843612,2.116708843612,2.116708843612,3.6662472619663484,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
204,"electrostatic:grid:(2, 2, 3)",electrostatic,grid,2.0,2.0,3.0,2.116708843612,2.116708843612,3.1750632654179998,4.363707070445645,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
205,"electrostatic:grid:(2, 3, -2)",electrostatic,grid,2.0,3.0,-2.0,2.116708843612,3.1750632654179998,-2.116708843612,4.363707070445645,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
206,"electrostatic:grid:(2, 3, -1)",electrostatic,grid,2.0,3.0,-1.0,2.116708843612,3.1750632654179998,-1.058354421806,3.9599996401752833,0.03070688861624964,True,0.9156626506024096,0.02953900132540031,0.031639476647220006,0.01747987934521738,0.04290696277519939,0.03260729445599981,1.0,positive,0.08300930458744839,0.07454503104286962,0.16018546208212386,0.028117151022108103
207,"electrostatic:grid:(2, 3, 1)",electrostatic,grid,2.0,3.0,1.0,2.116708843612,3.1750632654179998,1.058354421806,3.9599996401752833,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
208,"electrostatic:grid:(2, 3, 2)",electrostatic,grid,2.0,3.0,2.0,2.116708843612,3.1750632654179998,2.116708843612,4.363707070445645,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
209,"electrostatic:grid:(2, 3, 3)",electrostatic,grid,2.0,3.0,3.0,2.116708843612,3.1750632654179998,3.1750632654179998,4.9641222595176755,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
210,"orbital:grid:(-5, 1, -2)",orbital,grid,-5.0,1.0,-2.0,-5.291772109029999,1.058354421806,-2.116708843612,5.796845906584836,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
211,"orbital:grid:(-5, 1, -1)",orbital,grid,-5.0,1.0,-1.0,-5.291772109029999,1.058354421806,-1.058354421806,5.499370892949523,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
212,"orbital:grid:(-5, 1, 1)",orbital,grid,-5.0,1.0,1.0,-5.291772109029999,1.058354421806,1.058354421806,5.499370892949523,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
213,"orbital:grid:(-5, 1, 2)",orbital,grid,-5.0,1.0,2.0,-5.291772109029999,1.058354421806,2.116708843612,5.796845906584836,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
214,"orbital:grid:(-5, 1, 3)",orbital,grid,-5.0,1.0,3.0,-5.291772109029999,1.058354421806,3.1750632654179998,6.26130919820056,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
215,"orbital:grid:(-5, 2, -2)",orbital,grid,-5.0,2.0,-2.0,-5.291772109029999,2.116708843612,-2.116708843612,6.0797832783051,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
216,"orbital:grid:(-5, 2, -1)",orbital,grid,-5.0,2.0,-1.0,-5.291772109029999,2.116708843612,-1.058354421806,5.796845906584836,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
217,"orbital:grid:(-5, 2, 1)",orbital,grid,-5.0,2.0,1.0,-5.291772109029999,2.116708843612,1.058354421806,5.796845906584836,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
218,"orbital:grid:(-5, 2, 2)",orbital,grid,-5.0,2.0,2.0,-5.291772109029999,2.116708843612,2.116708843612,6.0797832783051,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
219,"orbital:grid:(-5, 2, 3)",orbital,grid,-5.0,2.0,3.0,-5.291772109029999,2.116708843612,3.1750632654179998,6.52413481788504,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
220,"orbital:grid:(-5, 3, -2)",orbital,grid,-5.0,3.0,-2.0,-5.291772109029999,3.1750632654179998,-2.116708843612,6.52413481788504,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
221,"orbital:grid:(-5, 3, -1)",orbital,grid,-5.0,3.0,-1.0,-5.291772109029999,3.1750632654179998,-1.058354421806,6.26130919820056,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
222,"orbital:grid:(-5, 3, 1)",orbital,grid,-5.0,3.0,1.0,-5.291772109029999,3.1750632654179998,1.058354421806,6.26130919820056,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
223,"orbital:grid:(-5, 3, 2)",orbital,grid,-5.0,3.0,2.0,-5.291772109029999,3.1750632654179998,2.116708843612,6.52413481788504,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
224,"orbital:grid:(-5, 3, 3)",orbital,grid,-5.0,3.0,3.0,-5.291772109029999,3.1750632654179998,3.1750632654179998,6.940094057916033,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
225,"orbital:grid:(-4, 1, -2)",orbital,grid,-4.0,1.0,-2.0,-4.233417687224,1.058354421806,-2.116708843612,4.849989250017216,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
226,"orbital:grid:(-4, 1, -1)",orbital,grid,-4.0,1.0,-1.0,-4.233417687224,1.058354421806,-1.058354421806,4.490217531346741,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
227,"orbital:grid:(-4, 1, 1)",orbital,grid,-4.0,1.0,1.0,-4.233417687224,1.058354421806,1.058354421806,4.490217531346741,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
228,"orbital:grid:(-4, 1, 2)",orbital,grid,-4.0,1.0,2.0,-4.233417687224,1.058354421806,2.116708843612,4.849989250017216,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
229,"orbital:grid:(-4, 1, 3)",orbital,grid,-4.0,1.0,3.0,-4.233417687224,1.058354421806,3.1750632654179998,5.396569849086003,-0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
230,"orbital:grid:(-4, 2, -2)",orbital,grid,-4.0,2.0,-2.0,-4.233417687224,2.116708843612,-2.116708843612,5.184856600886035,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
231,"orbital:grid:(-4, 2, -1)",orbital,grid,-4.0,2.0,-1.0,-4.233417687224,2.116708843612,-1.058354421806,4.849989250017216,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
232,"orbital:grid:(-4, 2, 1)",orbital,grid,-4.0,2.0,1.0,-4.233417687224,2.116708843612,1.058354421806,4.849989250017216,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
233,"orbital:grid:(-4, 2, 2)",orbital,grid,-4.0,2.0,2.0,-4.233417687224,2.116708843612,2.116708843612,5.184856600886035,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
234,"orbital:grid:(-4, 2, 3)",orbital,grid,-4.0,2.0,3.0,-4.233417687224,2.116708843612,3.1750632654179998,5.699412985784857,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
235,"orbital:grid:(-4, 3, -2)",orbital,grid,-4.0,3.0,-2.0,-4.233417687224,3.1750632654179998,-2.116708843612,5.699412985784857,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
236,"orbital:grid:(-4, 3, -1)",orbital,grid,-4.0,3.0,-1.0,-4.233417687224,3.1750632654179998,-1.058354421806,5.396569849086003,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
237,"orbital:grid:(-4, 3, 1)",orbital,grid,-4.0,3.0,1.0,-4.233417687224,3.1750632654179998,1.058354421806,5.396569849086003,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
238,"orbital:grid:(-4, 3, 2)",orbital,grid,-4.0,3.0,2.0,-4.233417687224,3.1750632654179998,2.116708843612,5.699412985784857,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
239,"orbital:grid:(-4, 3, 3)",orbital,grid,-4.0,3.0,3.0,-4.233417687224,3.1750632654179998,3.1750632654179998,6.171213721247598,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
240,"orbital:grid:(-3, 1, -2)",orbital,grid,-3.0,1.0,-2.0,-3.1750632654179998,1.058354421806,-2.116708843612,3.9599996401752833,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
241,"orbital:grid:(-3, 1, -1)",orbital,grid,-3.0,1.0,-1.0,-3.1750632654179998,1.058354421806,-1.058354421806,3.510164512344035,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
242,"orbital:grid:(-3, 1, 1)",orbital,grid,-3.0,1.0,1.0,-3.1750632654179998,1.058354421806,1.058354421806,3.510164512344035,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
243,"orbital:grid:(-3, 1, 2)",orbital,grid,-3.0,1.0,2.0,-3.1750632654179998,1.058354421806,2.116708843612,3.9599996401752833,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
244,"orbital:grid:(-3, 1, 3)",orbital,grid,-3.0,1.0,3.0,-3.1750632654179998,1.058354421806,3.1750632654179998,4.613259971101774,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
245,"orbital:grid:(-3, 2, -2)",orbital,grid,-3.0,2.0,-2.0,-3.1750632654179998,2.116708843612,-2.116708843612,4.363707070445645,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
246,"orbital:grid:(-3, 2, -1)",orbital,grid,-3.0,2.0,-1.0,-3.1750632654179998,2.116708843612,-1.058354421806,3.9599996401752833,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
247,"orbital:grid:(-3, 2, 1)",orbital,grid,-3.0,2.0,1.0,-3.1750632654179998,2.116708843612,1.058354421806,3.9599996401752833,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
248,"orbital:grid:(-3, 2, 2)",orbital,grid,-3.0,2.0,2.0,-3.1750632654179998,2.116708843612,2.116708843612,4.363707070445645,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
249,"orbital:grid:(-3, 2, 3)",orbital,grid,-3.0,2.0,3.0,-3.1750632654179998,2.116708843612,3.1750632654179998,4.9641222595176755,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
250,"orbital:grid:(-3, 3, -2)",orbital,grid,-3.0,3.0,-2.0,-3.1750632654179998,3.1750632654179998,-2.116708843612,4.9641222595176755,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
251,"orbital:grid:(-3, 3, -1)",orbital,grid,-3.0,3.0,-1.0,-3.1750632654179998,3.1750632654179998,-1.058354421806,4.613259971101774,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
252,"orbital:grid:(-3, 3, 1)",orbital,grid,-3.0,3.0,1.0,-3.1750632654179998,3.1750632654179998,1.058354421806,4.613259971101774,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
253,"orbital:grid:(-3, 3, 2)",orbital,grid,-3.0,3.0,2.0,-3.1750632654179998,3.1750632654179998,2.116708843612,4.9641222595176755,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
254,"orbital:grid:(-3, 3, 3)",orbital,grid,-3.0,3.0,3.0,-3.1750632654179998,3.1750632654179998,3.1750632654179998,5.499370892949523,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
255,"orbital:grid:(-2, 1, -2)",orbital,grid,-2.0,1.0,-2.0,-2.116708843612,1.058354421806,-2.116708843612,3.1750632654179998,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
256,"orbital:grid:(-2, 1, -1)",orbital,grid,-2.0,1.0,-1.0,-2.116708843612,1.058354421806,-1.058354421806,2.5924283004430175,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
257,"orbital:grid:(-2, 1, 1)",orbital,grid,-2.0,1.0,1.0,-2.116708843612,1.058354421806,1.058354421806,2.5924283004430175,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
258,"orbital:grid:(-2, 1, 2)",orbital,grid,-2.0,1.0,2.0,-2.116708843612,1.058354421806,2.116708843612,3.1750632654179998,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
259,"orbital:grid:(-2, 1, 3)",orbital,grid,-2.0,1.0,3.0,-2.116708843612,1.058354421806,3.1750632654179998,3.9599996401752833,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
260,"orbital:grid:(-2, 2, -2)",orbital,grid,-2.0,2.0,-2.0,-2.116708843612,2.116708843612,-2.116708843612,3.6662472619663484,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
261,"orbital:grid:(-2, 2, -1)",orbital,grid,-2.0,2.0,-1.0,-2.116708843612,2.116708843612,-1.058354421806,3.1750632654179998,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
262,"orbital:grid:(-2, 2, 1)",orbital,grid,-2.0,2.0,1.0,-2.116708843612,2.116708843612,1.058354421806,3.1750632654179998,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
263,"orbital:grid:(-2, 2, 2)",orbital,grid,-2.0,2.0,2.0,-2.116708843612,2.116708843612,2.116708843612,3.6662472619663484,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
264,"orbital:grid:(-2, 2, 3)",orbital,grid,-2.0,2.0,3.0,-2.116708843612,2.116708843612,3.1750632654179998,4.363707070445645,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
265,"orbital:grid:(-2, 3, -2)",orbital,grid,-2.0,3.0,-2.0,-2.116708843612,3.1750632654179998,-2.116708843612,4.363707070445645,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
266,"orbital:grid:(-2, 3, -1)",orbital,grid,-2.0,3.0,-1.0,-2.116708843612,3.1750632654179998,-1.058354421806,3.9599996401752833,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
267,"orbital:grid:(-2, 3, 1)",orbital,grid,-2.0,3.0,1.0,-2.116708843612,3.1750632654179998,1.058354421806,3.9599996401752833,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
268,"orbital:grid:(-2, 3, 2)",orbital,grid,-2.0,3.0,2.0,-2.116708843612,3.1750632654179998,2.116708843612,4.363707070445645,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
269,"orbital:grid:(-2, 3, 3)",orbital,grid,-2.0,3.0,3.0,-2.116708843612,3.1750632654179998,3.1750632654179998,4.9641222595176755,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
270,"orbital:grid:(-1, 1, -2)",orbital,grid,-1.0,1.0,-2.0,-1.058354421806,1.058354421806,-2.116708843612,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
271,"orbital:grid:(-1, 1, -1)",orbital,grid,-1.0,1.0,-1.0,-1.058354421806,1.058354421806,-1.058354421806,1.8331236309831742,-0.018227019484,True,0.891566265060241,-0.016745723998919004,-0.017833607795813534,-0.025062168119576896,-0.005265936310492872,-0.01822387871814679,1.0,negative,0.041064265428313,0.03475797514265235,0.09791058639164474,0.01625059568453012
272,"orbital:grid:(-1, 1, 1)",orbital,grid,-1.0,1.0,1.0,-1.058354421806,1.058354421806,1.058354421806,1.8331236309831742,-0.0,False,0.03614457831325301,-0.0007120111146214828,0.0,0.0,-0.0,-0.02123674916760372,1.0,negative,0.0,0.0,0.0,0.0
273,"orbital:grid:(-1, 1, 2)",orbital,grid,-1.0,1.0,2.0,-1.058354421806,1.058354421806,2.116708843612,2.5924283004430175,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
274,"orbital:grid:(-1, 1, 3)",orbital,grid,-1.0,1.0,3.0,-1.058354421806,1.058354421806,3.1750632654179998,3.510164512344035,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
275,"orbital:grid:(-1, 2, -2)",orbital,grid,-1.0,2.0,-2.0,-1.058354421806,2.116708843612,-2.116708843612,3.1750632654179998,-0.0,False,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
276,"orbital:grid:(-1, 2, -1)",orbital,grid,-1.0,2.0,-1.0,-1.058354421806,2.116708843612,-1.058354421806,2.5924283004430175,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
277,"orbital:grid:(-1, 2, 1)",orbital,grid,-1.0,2.0,1.0,-1.058354421806,2.116708843612,1.058354421806,2.5924283004430175,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
278,"orbital:grid:(-1, 2, 2)",orbital,grid,-1.0,2.0,2.0,-1.058354421806,2.116708843612,2.116708843612,3.1750632654179998,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not_selected,0.0,0.0,0.0,0.0
